date,product_id,impressions,clicks,inquiries,orders
2026-04-21,P0277,682,5,0,0
2026-04-22,P0277,678,7,0,0
2026-04-23,P0277,728,10,0,0
2026-04-24,P0277,693,7,0,0
2026-04-25,P0277,574,3,0,0
2026-04-26,P0277,648,3,0,0
2026-04-27,P0277,843,7,0,0
2026-04-28,P0277,656,8,0,0
2026-03-30,P0290,574,7,0,0
2026-03-31,P0290,574,7,0,0
2026-04-01,P0290,438,5,0,0
2026-04-02,P0290,459,4,0,0
2026-04-03,P0290,517,5,0,0
2026-04-04,P0290,469,6,0,0
2026-04-05,P0290,450,6,0,0
2026-04-06,P0290,377,4,0,0
2026-04-07,P0290,546,7,0,0
2026-04-08,P0290,560,8,0,0
2026-04-09,P0290,528,7,0,0
2026-04-10,P0290,554,9,0,0
2026-04-11,P0290,498,7,0,0
2026-04-12,P0290,504,7,0,0
2026-04-13,P0290,467,4,0,0
2026-04-14,P0290,527,7,0,0
2026-04-15,P0290,528,5,0,0
2026-04-16,P0290,347,5,0,0
2026-04-17,P0290,391,6,0,0
2026-04-18,P0290,483,5,0,0
2026-04-19,P0290,332,3,0,0
2026-04-20,P0290,566,8,0,0
2026-04-21,P0290,501,8,0,0
2026-04-22,P0290,389,4,0,0
2026-04-23,P0290,392,5,0,0
2026-04-24,P0290,582,8,0,0
2026-04-25,P0290,619,7,0,0
2026-04-26,P0290,436,5,0,0
2026-04-27,P0290,340,4,0,0
2026-04-28,P0290,492,4,0,0
2026-03-30,P0317,213,3,0,0
2026-03-31,P0317,248,5,0,0
2026-04-01,P0317,291,4,0,0
2026-04-02,P0317,188,3,0,0
2026-04-03,P0317,261,5,0,0
2026-04-04,P0317,304,3,0,0
2026-04-05,P0317,287,5,0,0
2026-04-06,P0317,213,2,0,0
2026-04-07,P0317,186,3,0,0
2026-04-08,P0317,250,4,0,0
2026-04-09,P0317,250,4,0,0
2026-04-10,P0317,190,3,0,0
2026-04-11,P0317,220,3,0,0
2026-04-12,P0317,196,3,0,0
2026-04-13,P0317,174,3,0,0
2026-04-14,P0317,143,2,0,0
2026-04-15,P0317,200,4,0,0
2026-04-16,P0317,216,4,0,0
2026-04-17,P0317,184,3,0,0
2026-04-18,P0317,159,3,0,0
2026-04-19,P0317,223,4,0,0
2026-04-20,P0317,296,5,0,0
2026-04-21,P0317,243,3,0,0
2026-04-22,P0317,228,2,0,0
2026-04-23,P0317,233,4,0,0
2026-04-24,P0317,246,4,0,0
2026-04-25,P0317,243,5,0,0
2026-04-26,P0317,196,2,0,0
2026-04-27,P0317,215,4,0,0
2026-04-28,P0317,174,1,0,0
2026-03-30,P0304,494,6,0,0
2026-03-31,P0304,573,14,0,0
2026-04-01,P0304,301,3,0,0
2026-04-02,P0304,459,8,0,0
2026-04-03,P0304,457,7,0,0
2026-04-04,P0304,517,8,0,0
2026-04-05,P0304,571,7,0,0
2026-04-06,P0304,515,9,0,0
2026-04-07,P0304,591,11,0,0
2026-04-08,P0304,382,7,0,0
2026-04-09,P0304,528,10,0,0
2026-04-10,P0304,494,7,0,0
2026-04-11,P0304,517,7,0,0
2026-04-12,P0304,418,7,0,0
2026-04-13,P0304,632,8,0,0
2026-04-14,P0304,552,11,0,0
2026-04-15,P0304,438,8,0,0
2026-04-16,P0304,365,4,0,0
2026-04-17,P0304,522,10,0,0
2026-04-18,P0304,408,5,0,0
2026-04-19,P0304,433,6,0,0
2026-04-20,P0304,458,7,0,0
2026-04-21,P0304,362,3,0,0
2026-04-22,P0304,565,5,0,0
2026-04-23,P0304,467,9,0,0
2026-04-24,P0304,593,10,0,0
2026-04-25,P0304,426,7,0,0
2026-04-26,P0304,499,7,0,0
2026-04-27,P0304,521,7,0,0
2026-04-28,P0304,390,2,0,0
2026-03-30,P0268,83,0,0,0
2026-03-31,P0268,66,0,0,0
2026-04-01,P0268,86,0,0,0
2026-04-02,P0268,73,0,0,0
2026-04-03,P0268,74,0,0,0
2026-04-04,P0268,85,0,0,0
2026-04-05,P0268,91,0,0,0
2026-04-06,P0268,79,0,0,0
2026-04-07,P0268,66,0,0,0
2026-04-08,P0268,80,0,0,0
2026-04-09,P0268,70,0,0,0
2026-04-10,P0268,98,0,0,0
2026-04-11,P0268,92,1,0,0
2026-04-12,P0268,81,0,0,0
2026-04-13,P0268,78,0,0,0
2026-04-14,P0268,59,0,0,0
2026-04-15,P0268,69,0,0,0
2026-04-16,P0268,75,0,0,0
2026-04-17,P0268,63,0,0,0
2026-04-18,P0268,62,0,0,0
2026-04-19,P0268,82,0,0,0
2026-04-20,P0268,73,0,0,0
2026-04-21,P0268,40,0,0,0
2026-04-22,P0268,89,1,0,0
2026-04-23,P0268,62,0,0,0
2026-04-24,P0268,74,0,0,0
2026-04-25,P0268,76,0,0,0
2026-04-26,P0268,65,0,0,0
2026-04-27,P0268,102,0,0,0
2026-04-28,P0268,88,0,0,0
2026-03-30,P0069,322,3,0,0
2026-03-31,P0069,361,3,0,0
2026-04-01,P0069,433,7,0,0
2026-04-02,P0069,397,4,0,0
2026-04-03,P0069,359,4,0,0
2026-04-04,P0069,394,4,0,0
2026-04-05,P0069,491,3,0,0
2026-04-06,P0069,301,3,0,0
2026-04-07,P0069,317,3,0,0
2026-04-08,P0069,353,2,0,0
2026-04-09,P0069,293,2,0,0
2026-04-10,P0069,439,4,0,0
2026-04-11,P0069,404,4,0,0
2026-04-12,P0069,271,1,0,0
2026-04-13,P0069,362,4,0,0
2026-04-14,P0069,356,3,0,0
2026-04-15,P0069,328,3,0,0
2026-04-16,P0069,340,2,0,0
2026-04-17,P0069,307,3,0,0
2026-04-18,P0069,334,3,0,0
2026-04-19,P0069,406,2,0,0
2026-04-20,P0069,481,6,0,0
2026-04-21,P0069,261,2,0,0
2026-04-22,P0069,371,3,0,0
2026-04-23,P0069,367,3,0,0
2026-04-24,P0069,302,3,0,0
2026-04-25,P0069,337,3,0,0
2026-04-26,P0069,347,3,0,0
2026-04-27,P0069,342,3,0,0
2026-04-28,P0069,345,2,0,0
2026-03-30,P0455,96,0,0,0
2026-03-31,P0455,70,0,0,0
2026-04-01,P0455,91,1,0,0
2026-04-02,P0455,98,1,0,0
2026-04-03,P0455,91,0,0,0
2026-04-04,P0455,115,1,0,0
2026-04-05,P0455,115,1,0,0
2026-04-06,P0455,107,1,0,0
2026-04-07,P0455,78,0,0,0
2026-04-08,P0455,141,1,0,0
2026-04-09,P0455,89,1,0,0
2026-04-10,P0455,81,0,0,0
2026-04-11,P0455,125,0,0,0
2026-04-12,P0455,93,0,0,0
2026-04-13,P0455,98,1,0,0
2026-04-14,P0455,89,0,0,0
2026-04-15,P0455,84,1,0,0
2026-04-16,P0455,84,0,0,0
2026-04-17,P0455,95,0,0,0
2026-04-18,P0455,88,0,0,0
2026-04-19,P0455,100,0,0,0
2026-04-20,P0455,121,1,0,0
2026-04-21,P0455,89,0,0,0
2026-04-22,P0455,133,1,0,0
2026-04-23,P0455,95,1,0,0
2026-04-24,P0455,108,1,0,0
2026-04-25,P0455,80,1,0,0
2026-04-26,P0455,90,0,0,0
2026-04-27,P0455,104,1,0,0
2026-04-28,P0455,82,0,0,0
2026-03-30,P0465,856,6,0,0
2026-03-31,P0465,835,7,0,0
2026-04-01,P0465,941,6,0,0
2026-04-02,P0465,647,5,0,0
2026-04-03,P0465,858,9,0,0
2026-04-04,P0465,621,4,0,0
2026-04-05,P0465,890,8,0,0
2026-04-06,P0465,887,9,0,0
2026-04-07,P0465,1109,8,0,0
2026-04-08,P0465,976,8,0,0
2026-04-09,P0465,815,6,0,0
2026-04-10,P0465,861,8,0,0
2026-04-11,P0465,918,5,0,0
2026-04-12,P0465,754,3,0,0
2026-04-13,P0465,876,8,0,0
2026-04-14,P0465,789,5,0,0
2026-04-15,P0465,817,8,0,0
2026-04-16,P0465,782,5,0,0
2026-04-17,P0465,1253,9,0,0
2026-04-18,P0465,800,6,0,0
2026-04-19,P0465,908,7,0,0
2026-04-20,P0465,724,5,0,0
2026-04-21,P0465,977,7,0,0
2026-04-22,P0465,859,6,0,0
2026-04-23,P0465,977,10,0,0
2026-04-24,P0465,752,4,0,0
2026-04-25,P0465,968,8,0,0
2026-04-26,P0465,899,8,0,0
2026-04-27,P0465,955,7,0,0
2026-04-28,P0465,1105,8,0,0
2026-03-30,P0154,474,5,1,0
2026-03-31,P0154,546,5,1,0
2026-04-01,P0154,590,5,0,0
2026-04-02,P0154,533,6,1,0
2026-04-03,P0154,522,5,0,0
2026-04-04,P0154,438,4,0,0
2026-04-05,P0154,471,5,0,0
2026-04-06,P0154,564,7,1,0
2026-04-07,P0154,490,4,0,0
2026-04-08,P0154,421,3,0,0
2026-04-09,P0154,478,4,0,0
2026-04-10,P0154,533,3,0,0
2026-04-11,P0154,379,3,0,0
2026-04-12,P0154,530,5,1,0
2026-04-13,P0154,444,4,0,0
2026-04-14,P0154,475,4,0,0
2026-04-15,P0154,438,4,0,0
2026-04-16,P0154,524,6,0,0
2026-04-17,P0154,477,7,1,0
2026-04-18,P0154,508,5,0,0
2026-04-19,P0154,465,4,0,0
2026-04-20,P0154,423,2,0,0
2026-04-21,P0154,456,5,1,0
2026-04-22,P0154,522,7,1,0
2026-04-23,P0154,446,4,0,0
2026-04-24,P0154,439,5,1,0
2026-04-25,P0154,516,5,1,0
2026-04-26,P0154,427,3,0,0
2026-04-27,P0154,389,3,0,0
2026-04-28,P0154,350,3,0,0
2026-03-30,P0082,1271,21,1,0
2026-03-31,P0082,972,12,1,0
2026-04-01,P0082,857,25,2,0
2026-04-02,P0082,864,17,1,0
2026-04-03,P0082,1506,27,2,0
2026-04-04,P0082,1345,32,2,0
2026-04-05,P0082,759,17,1,0
2026-04-06,P0082,1057,23,2,0
2026-04-07,P0082,1172,26,2,0
2026-04-08,P0082,930,25,4,0
2026-04-09,P0082,1221,9,0,0
2026-04-10,P0082,1204,18,1,0
2026-04-11,P0082,1123,13,1,0
2026-04-12,P0082,982,21,2,0
2026-04-13,P0082,875,19,1,0
2026-04-14,P0082,1038,19,2,0
2026-04-15,P0082,1357,28,3,0
2026-04-16,P0082,1217,27,3,0
2026-04-17,P0082,768,9,1,0
2026-04-18,P0082,1150,23,3,0
2026-04-19,P0082,1056,15,1,0
2026-04-20,P0082,1113,15,1,0
2026-04-21,P0082,1094,14,1,0
2026-04-22,P0082,789,16,2,0
2026-04-23,P0082,1153,22,2,0
2026-04-24,P0082,988,14,1,0
2026-04-25,P0082,1039,33,2,0
2026-04-26,P0082,832,15,1,0
2026-04-27,P0082,986,18,1,0
2026-04-28,P0082,954,17,2,0
2026-03-30,P0477,759,5,0,0
2026-03-31,P0477,704,5,0,0
2026-04-01,P0477,666,4,0,0
2026-04-02,P0477,720,5,0,0
2026-04-03,P0477,591,4,0,0
2026-04-04,P0477,804,3,0,0
2026-04-05,P0477,862,6,0,0
2026-04-06,P0477,835,4,0,0
2026-04-07,P0477,867,5,0,0
2026-04-08,P0477,663,2,0,0
2026-04-09,P0477,1029,7,0,0
2026-04-10,P0477,842,4,0,0
2026-04-11,P0477,663,4,0,0
2026-04-12,P0477,713,5,0,0
2026-04-13,P0477,772,5,1,0
2026-04-14,P0477,630,4,0,0
2026-04-15,P0477,775,3,0,0
2026-04-16,P0477,641,4,0,0
2026-04-17,P0477,816,6,0,0
2026-04-18,P0477,592,4,0,0
2026-04-19,P0477,1009,10,1,0
2026-04-20,P0477,889,7,0,0
2026-04-21,P0477,787,5,0,0
2026-04-22,P0477,756,5,0,0
2026-04-23,P0477,781,6,0,0
2026-04-24,P0477,854,5,0,0
2026-04-25,P0477,820,5,0,0
2026-04-26,P0477,925,5,0,0
2026-04-27,P0477,880,7,0,0
2026-04-28,P0477,862,9,1,0
2026-03-30,P0172,528,6,0,0
2026-03-31,P0172,521,6,0,0
2026-04-01,P0172,501,8,1,0
2026-04-02,P0172,514,3,0,0
2026-04-03,P0172,517,6,0,0
2026-04-04,P0172,426,7,0,0
2026-04-05,P0172,603,9,1,0
2026-04-06,P0172,585,10,1,0
2026-04-07,P0172,486,7,0,0
2026-04-08,P0172,522,7,0,0
2026-04-09,P0172,541,8,0,0
2026-04-10,P0172,593,8,1,0
2026-04-11,P0172,394,6,0,0
2026-04-12,P0172,559,8,0,0
2026-04-13,P0172,543,8,0,0
2026-04-14,P0172,508,7,0,0
2026-04-15,P0172,626,7,0,0
2026-04-16,P0172,471,7,0,0
2026-04-17,P0172,571,10,0,0
2026-04-18,P0172,444,5,0,0
2026-04-19,P0172,627,11,1,0
2026-04-20,P0172,499,4,0,0
2026-04-21,P0172,468,7,0,0
2026-04-22,P0172,434,5,0,0
2026-04-23,P0172,462,4,0,0
2026-04-24,P0172,555,6,0,0
2026-04-25,P0172,456,7,0,0
2026-04-26,P0172,540,10,1,0
2026-04-27,P0172,556,4,0,0
2026-04-28,P0172,665,11,1,0
2026-03-30,P0321,171,3,0,0
2026-03-31,P0321,205,2,0,0
2026-04-01,P0321,164,2,0,0
2026-04-02,P0321,230,3,0,0
2026-04-03,P0321,259,4,0,0
2026-04-04,P0321,193,2,0,0
2026-04-05,P0321,233,2,0,0
2026-04-06,P0321,211,4,0,0
2026-04-07,P0321,218,3,0,0
2026-04-08,P0321,251,4,0,0
2026-04-09,P0321,190,3,0,0
2026-04-10,P0321,168,2,0,0
2026-04-11,P0321,265,6,0,0
2026-04-12,P0321,250,3,0,0
2026-04-13,P0321,190,3,0,0
2026-04-14,P0321,255,5,0,0
2026-04-15,P0321,227,3,0,0
2026-04-16,P0321,230,4,0,0
2026-04-17,P0321,249,5,0,0
2026-04-18,P0321,266,5,0,0
2026-04-19,P0321,193,3,0,0
2026-04-20,P0321,251,3,0,0
2026-04-21,P0321,225,3,0,0
2026-04-22,P0321,208,3,0,0
2026-04-23,P0321,217,3,0,0
2026-04-24,P0321,207,3,0,0
2026-04-25,P0321,184,3,0,0
2026-04-26,P0321,221,4,0,0
2026-04-27,P0321,210,4,0,0
2026-04-28,P0321,253,4,0,0
2026-03-30,P0090,1048,41,3,0
2026-03-31,P0090,1601,43,3,0
2026-04-01,P0090,1239,39,2,0
2026-04-02,P0090,1234,43,4,0
2026-04-03,P0090,1269,26,2,0
2026-04-04,P0090,1640,53,3,0
2026-04-05,P0090,1203,42,3,0
2026-04-06,P0090,955,32,3,0
2026-04-07,P0090,1420,55,5,0
2026-04-08,P0090,1303,52,5,0
2026-04-09,P0090,1178,36,3,0
2026-04-10,P0090,1487,25,2,0
2026-04-11,P0090,1005,37,2,0
2026-04-12,P0090,1617,63,6,0
2026-04-13,P0090,1234,56,5,0
2026-04-14,P0090,1000,36,3,0
2026-04-15,P0090,1347,41,4,0
2026-04-16,P0090,1150,42,3,0
2026-04-17,P0090,1164,46,3,0
2026-04-18,P0090,1604,44,1,0
2026-04-19,P0090,1201,32,2,0
2026-04-20,P0090,1512,50,5,0
2026-04-21,P0090,1207,36,3,0
2026-04-22,P0090,1455,44,4,0
2026-04-23,P0090,1193,30,2,0
2026-04-24,P0090,1391,56,3,0
2026-04-25,P0090,1198,45,3,0
2026-04-26,P0090,997,35,2,0
2026-04-27,P0090,1216,48,3,0
2026-04-28,P0090,1503,49,5,0
2026-03-30,P0180,108,0,0,0
2026-03-31,P0180,126,0,0,0
2026-04-01,P0180,96,0,0,0
2026-04-02,P0180,104,0,0,0
2026-04-03,P0180,97,0,0,0
2026-04-04,P0180,122,0,0,0
2026-04-05,P0180,106,0,0,0
2026-04-06,P0180,137,0,0,0
2026-04-07,P0180,80,0,0,0
2026-04-08,P0180,71,0,0,0
2026-04-09,P0180,78,0,0,0
2026-04-10,P0180,89,0,0,0
2026-04-11,P0180,135,0,0,0
2026-04-12,P0180,86,0,0,0
2026-04-13,P0180,113,0,0,0
2026-04-14,P0180,83,0,0,0
2026-04-15,P0180,101,0,0,0
2026-04-16,P0180,111,0,0,0
2026-04-17,P0180,118,0,0,0
2026-04-18,P0180,116,0,0,0
2026-04-19,P0180,83,0,0,0
2026-04-20,P0180,102,0,0,0
2026-04-21,P0180,125,0,0,0
2026-04-22,P0180,120,0,0,0
2026-04-23,P0180,80,0,0,0
2026-04-24,P0180,118,0,0,0
2026-04-25,P0180,90,0,0,0
2026-04-26,P0180,119,0,0,0
2026-04-27,P0180,125,0,0,0
2026-04-28,P0180,95,0,0,0
2026-03-30,P0414,435,9,0,0
2026-03-31,P0414,350,6,0,0
2026-04-01,P0414,440,8,0,0
2026-04-02,P0414,414,6,0,0
2026-04-03,P0414,453,8,0,0
2026-04-04,P0414,425,6,0,0
2026-04-05,P0414,553,10,0,0
2026-04-06,P0414,392,6,0,0
2026-04-07,P0414,466,8,0,0
2026-04-08,P0414,319,7,0,0
2026-04-09,P0414,414,7,0,0
2026-04-10,P0414,340,7,0,0
2026-04-11,P0414,480,7,0,0
2026-04-12,P0414,328,5,0,0
2026-04-13,P0414,378,6,0,0
2026-04-14,P0414,427,6,0,0
2026-04-15,P0414,437,8,0,0
2026-04-16,P0414,473,9,0,0
2026-04-17,P0414,427,6,0,0
2026-04-18,P0414,402,7,0,0
2026-04-19,P0414,407,8,0,0
2026-04-20,P0414,425,8,0,0
2026-04-21,P0414,403,5,0,0
2026-04-22,P0414,500,4,0,0
2026-04-23,P0414,344,5,0,0
2026-04-24,P0414,412,5,0,0
2026-04-25,P0414,385,5,0,0
2026-04-26,P0414,335,4,0,0
2026-04-27,P0414,414,8,0,0
2026-04-28,P0414,452,6,0,0
2026-03-30,P0312,490,13,0,0
2026-03-31,P0312,348,7,0,0
2026-04-01,P0312,442,11,0,0
2026-04-02,P0312,505,12,0,0
2026-04-03,P0312,638,16,0,0
2026-04-04,P0312,582,15,0,0
2026-04-05,P0312,641,17,0,0
2026-04-06,P0312,509,12,0,0
2026-04-07,P0312,639,16,0,0
2026-04-08,P0312,560,12,0,0
2026-04-09,P0312,623,11,0,0
2026-04-10,P0312,528,14,0,0
2026-04-11,P0312,570,13,0,0
2026-04-12,P0312,643,14,0,0
2026-04-13,P0312,435,8,0,0
2026-04-14,P0312,489,11,0,0
2026-04-15,P0312,418,13,0,0
2026-04-16,P0312,440,12,0,0
2026-04-17,P0312,517,19,0,0
2026-04-18,P0312,454,14,0,0
2026-04-19,P0312,555,16,0,0
2026-04-20,P0312,559,16,0,0
2026-04-21,P0312,541,8,0,0
2026-04-22,P0312,505,11,0,0
2026-04-23,P0312,578,19,0,0
2026-04-24,P0312,555,9,0,0
2026-04-25,P0312,488,11,0,0
2026-04-26,P0312,683,19,0,0
2026-04-27,P0312,433,11,0,0
2026-04-28,P0312,544,14,0,0
2026-03-30,P0278,184,4,0,0
2026-03-31,P0278,179,3,0,0
2026-04-01,P0278,159,2,0,0
2026-04-02,P0278,216,5,0,0
2026-04-03,P0278,210,4,0,0
2026-04-04,P0278,176,2,0,0
2026-04-05,P0278,228,3,0,0
2026-04-06,P0278,211,3,0,0
2026-04-07,P0278,224,4,0,0
2026-04-08,P0278,210,4,0,0
2026-04-09,P0278,218,5,0,0
2026-04-10,P0278,171,2,0,0
2026-04-11,P0278,162,2,0,0
2026-04-12,P0278,191,5,0,0
2026-04-13,P0278,199,2,0,0
2026-04-14,P0278,188,3,0,0
2026-04-15,P0278,185,3,0,0
2026-04-16,P0278,151,3,0,0
2026-04-17,P0278,193,2,0,0
2026-04-18,P0278,214,4,0,0
2026-04-19,P0278,211,4,0,0
2026-04-20,P0278,211,3,0,0
2026-04-21,P0278,214,4,0,0
2026-04-22,P0278,238,4,0,0
2026-04-23,P0278,180,2,0,0
2026-04-24,P0278,159,3,0,0
2026-04-25,P0278,224,2,0,0
2026-04-26,P0278,185,3,0,0
2026-04-27,P0278,197,3,0,0
2026-04-28,P0278,183,2,0,0
2026-03-30,P0381,1177,23,1,0
2026-03-31,P0381,1089,18,1,0
2026-04-01,P0381,1039,24,1,0
2026-04-02,P0381,1147,36,3,0
2026-04-03,P0381,1012,17,1,0
2026-04-04,P0381,1215,38,2,0
2026-04-05,P0381,1264,25,2,0
2026-04-06,P0381,1408,27,1,0
2026-04-07,P0381,1010,20,0,0
2026-04-08,P0381,1083,28,1,0
2026-04-09,P0381,1092,23,2,0
2026-04-10,P0381,1046,18,0,0
2026-04-11,P0381,1208,34,2,0
2026-04-12,P0381,1160,24,1,0
2026-04-13,P0381,1193,30,1,0
2026-04-14,P0381,1209,27,1,0
2026-04-15,P0381,1533,26,1,0
2026-04-16,P0381,1290,18,1,0
2026-04-17,P0381,1135,29,1,0
2026-04-18,P0381,1082,32,2,0
2026-04-19,P0381,1090,32,2,0
2026-04-20,P0381,1126,24,1,0
2026-04-21,P0381,1053,30,1,0
2026-04-22,P0381,1197,38,2,0
2026-04-23,P0381,1067,22,1,0
2026-04-24,P0381,1137,30,1,0
2026-04-25,P0381,1297,24,1,0
2026-04-26,P0381,1143,15,0,0
2026-04-27,P0381,1480,37,3,0
2026-04-28,P0381,1150,32,1,0
2026-03-30,P0472,84,2,0,0
2026-03-31,P0472,96,3,0,0
2026-04-01,P0472,76,2,0,0
2026-04-02,P0472,67,1,0,0
2026-04-03,P0472,72,2,0,0
2026-04-04,P0472,53,2,0,0
2026-04-05,P0472,59,2,0,0
2026-04-06,P0472,53,1,0,0
2026-04-07,P0472,89,3,0,0
2026-04-08,P0472,76,2,0,0
2026-04-09,P0472,46,1,0,0
2026-04-10,P0472,94,3,0,0
2026-04-11,P0472,68,3,0,0
2026-04-12,P0472,87,3,0,0
2026-04-13,P0472,89,2,0,0
2026-04-14,P0472,83,2,0,0
2026-04-15,P0472,64,2,0,0
2026-04-16,P0472,79,2,0,0
2026-04-17,P0472,58,2,0,0
2026-04-18,P0472,94,4,0,0
2026-04-19,P0472,76,2,0,0
2026-04-20,P0472,78,2,0,0
2026-04-21,P0472,66,2,0,0
2026-04-22,P0472,66,1,0,0
2026-04-23,P0472,76,2,0,0
2026-04-24,P0472,88,2,0,0
2026-04-25,P0472,85,2,0,0
2026-04-26,P0472,92,3,0,0
2026-04-27,P0472,84,4,0,0
2026-04-28,P0472,76,1,0,0
2026-03-30,P0362,65,0,0,0
2026-03-31,P0362,71,0,0,0
2026-04-01,P0362,90,1,0,0
2026-04-02,P0362,79,1,0,0
2026-04-03,P0362,79,1,0,0
2026-04-04,P0362,65,0,0,0
2026-04-05,P0362,67,1,0,0
2026-04-06,P0362,102,1,0,0
2026-04-07,P0362,74,1,0,0
2026-04-08,P0362,106,1,0,0
2026-04-09,P0362,83,1,0,0
2026-04-10,P0362,81,1,0,0
2026-04-11,P0362,92,1,0,0
2026-04-12,P0362,77,0,0,0
2026-04-13,P0362,80,1,0,0
2026-04-14,P0362,88,1,0,0
2026-04-15,P0362,84,1,0,0
2026-04-16,P0362,87,1,0,0
2026-04-17,P0362,68,0,0,0
2026-04-18,P0362,84,0,0,0
2026-04-19,P0362,67,1,0,0
2026-04-20,P0362,78,1,0,0
2026-04-21,P0362,83,1,0,0
2026-04-22,P0362,73,0,0,0
2026-04-23,P0362,61,0,0,0
2026-04-24,P0362,73,1,0,0
2026-04-25,P0362,71,0,0,0
2026-04-26,P0362,61,0,0,0
2026-04-27,P0362,72,1,0,0
2026-04-28,P0362,63,0,0,0
2026-03-30,P0324,472,9,0,0
2026-03-31,P0324,371,4,0,0
2026-04-01,P0324,486,5,0,0
2026-04-02,P0324,505,7,0,0
2026-04-03,P0324,485,6,0,0
2026-04-04,P0324,459,4,0,0
2026-04-05,P0324,462,5,0,0
2026-04-06,P0324,426,5,0,0
2026-04-07,P0324,398,6,0,0
2026-04-08,P0324,478,5,0,0
2026-04-09,P0324,451,5,0,0
2026-04-10,P0324,486,6,0,0
2026-04-11,P0324,537,7,0,0
2026-04-12,P0324,639,7,0,0
2026-04-13,P0324,608,10,0,0
2026-04-14,P0324,458,6,0,0
2026-04-15,P0324,638,8,0,0
2026-04-16,P0324,515,4,0,0
2026-04-17,P0324,317,3,0,0
2026-04-18,P0324,442,4,0,0
2026-04-19,P0324,460,4,0,0
2026-04-20,P0324,448,3,0,0
2026-04-21,P0324,486,4,0,0
2026-04-22,P0324,520,7,0,0
2026-04-23,P0324,353,4,0,0
2026-04-24,P0324,445,5,0,0
2026-04-25,P0324,472,6,0,0
2026-04-26,P0324,316,4,0,0
2026-04-27,P0324,433,4,0,0
2026-04-28,P0324,604,8,0,0
2026-03-30,P0431,290,3,0,0
2026-03-31,P0431,294,2,0,0
2026-04-01,P0431,366,3,0,0
2026-04-02,P0431,247,2,0,0
2026-04-03,P0431,290,3,0,0
2026-04-04,P0431,338,5,0,0
2026-04-05,P0431,245,3,0,0
2026-04-06,P0431,252,3,0,0
2026-04-07,P0431,273,3,0,0
2026-04-08,P0431,187,1,0,0
2026-04-09,P0431,220,2,0,0
2026-04-10,P0431,311,4,0,0
2026-04-11,P0431,305,3,0,0
2026-04-12,P0431,342,4,0,0
2026-04-13,P0431,257,4,0,0
2026-04-14,P0431,262,3,0,0
2026-04-15,P0431,318,4,0,0
2026-04-16,P0431,326,4,0,0
2026-04-17,P0431,258,4,0,0
2026-04-18,P0431,334,3,0,0
2026-04-19,P0431,274,3,0,0
2026-04-20,P0431,235,2,0,0
2026-04-21,P0431,279,2,0,0
2026-04-22,P0431,242,3,0,0
2026-04-23,P0431,273,4,0,0
2026-04-24,P0431,263,3,0,0
2026-04-25,P0431,239,2,0,0
2026-04-26,P0431,346,4,0,0
2026-04-27,P0431,274,2,0,0
2026-04-28,P0431,322,3,0,0
2026-03-30,P0347,792,25,2,0
2026-03-31,P0347,1001,26,1,0
2026-04-01,P0347,1085,29,1,0
2026-04-02,P0347,858,18,1,0
2026-04-03,P0347,660,14,1,0
2026-04-04,P0347,1014,22,3,0
2026-04-05,P0347,974,28,2,0
2026-04-06,P0347,864,26,1,0
2026-04-07,P0347,879,28,3,0
2026-04-08,P0347,1008,26,3,0
2026-04-09,P0347,1003,14,1,0
2026-04-10,P0347,760,23,3,0
2026-04-11,P0347,656,15,2,0
2026-04-12,P0347,825,17,2,0
2026-04-13,P0347,849,28,3,0
2026-04-14,P0347,765,24,2,0
2026-04-15,P0347,686,14,1,0
2026-04-16,P0347,782,16,1,0
2026-04-17,P0347,899,23,2,0
2026-04-18,P0347,993,27,3,0
2026-04-19,P0347,1065,22,2,0
2026-04-20,P0347,999,19,1,0
2026-04-21,P0347,1077,31,4,0
2026-04-22,P0347,961,22,3,0
2026-04-23,P0347,928,24,3,0
2026-04-24,P0347,947,27,3,0
2026-04-25,P0347,990,26,4,0
2026-04-26,P0347,853,25,3,0
2026-04-27,P0347,863,23,2,0
2026-04-28,P0347,812,23,2,0
2026-03-30,P0086,835,6,0,0
2026-03-31,P0086,973,10,1,0
2026-04-01,P0086,775,7,0,0
2026-04-02,P0086,1004,9,0,0
2026-04-03,P0086,849,5,0,0
2026-04-04,P0086,1066,11,1,0
2026-04-05,P0086,906,8,0,0
2026-04-06,P0086,743,7,0,0
2026-04-07,P0086,797,7,0,0
2026-04-08,P0086,981,7,0,0
2026-04-09,P0086,997,10,0,0
2026-04-10,P0086,793,7,0,0
2026-04-11,P0086,863,8,0,0
2026-04-12,P0086,713,9,0,0
2026-04-13,P0086,908,7,0,0
2026-04-14,P0086,722,6,0,0
2026-04-15,P0086,936,9,0,0
2026-04-16,P0086,1011,16,1,0
2026-04-17,P0086,902,6,0,0
2026-04-18,P0086,685,4,0,0
2026-04-19,P0086,849,7,0,0
2026-04-20,P0086,759,4,0,0
2026-04-21,P0086,909,9,0,0
2026-04-22,P0086,1070,7,0,0
2026-04-23,P0086,974,9,0,0
2026-04-24,P0086,847,7,0,0
2026-04-25,P0086,970,6,0,0
2026-04-26,P0086,691,3,0,0
2026-04-27,P0086,656,6,0,0
2026-04-28,P0086,821,4,0,0
2026-03-30,P0075,662,20,0,0
2026-03-31,P0075,524,12,0,0
